"y","Z","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10"
-4.51642135508223,0,0.742937619063405,2.23656096723364,-2.04346376318681,-4.29049370701957,-5.99982894988136,-4.8810808248299,-0.0695372513138119,0.912977441585817,4.39097815737391,6.28272812359898,3.91679717352961,1.15105713377591,-1.65313280454935,-4.05474749986046,-5.12565722492006,-0.229549822961409,0.36856306954404,0.0924555761892388,-0.200982797279063,0.0348780657516999,-0.369191131571168,-0.6663662998999,-0.935313714734879,-0.893629506843111,-0.947386508234021
-3.25817762135652,1,-1.04584874256071,0.48320565234002,-1.5553091759111,-3.69667912734854,-6.89075216116365,-4.39045193277582,-2.18932350781615,1.73781458120694,4.71600779098059,6.33889833326521,6.18615139753001,1.9841799238157,-2.15919660718679,-4.33006267369578,-5.44581839764115,-0.795170647054639,-1.58241484826355,-1.1269501800082,-0.954183390143612,-1.44070795784727,-2.0078183559789,-2.03453431746328,-1.883838464265,-1.46814320704679,-1.41340329694479
-9.09133013828653,0,0.108282268909806,1.04748917225327,-2.04114742234482,-5.33630468214267,-5.50207912286525,-5.38192816958421,-2.49887487144675,3.63967971213419,4.79877338913086,6.39375590230965,4.11334056164738,0.279866807833439,-0.859048188951757,-5.16642971424261,-7.59919232249475,-0.953258838637692,-0.965370847250209,-0.766287761861134,-0.785067902773215,-0.508955986141804,-1.36149250080577,-1.53757343263506,-0.656085650478782,-0.622470840742028,-0.30498545324005
0.870020676739358,0,1.97545803622918,1.80808143050906,-1.89096010474984,-5.50258896520647,-5.91558527270358,-4.29240050823513,-1.49434662063121,1.73352250915852,4.52585635092747,6.58976289151722,5.01553949499694,2.13399872772488,-2.5477623971653,-3.19875250124256,-4.97186435594766,1.58899770953091,1.03278757626772,1.55385388061765,1.71438769060286,1.55097064775413,2.09161967770239,2.72290991688744,3.51399320439137,2.74468089094898,1.99563117416718
-6.48522062901883,1,-0.689552629761116,2.20029845507779,-1.24313198389664,-4.00470997916435,-4.79523777621544,-5.8482176279615,-0.87686516314407,1.1723330033232,3.23154142384469,5.63365900408074,3.65403782573718,2.04665001214914,-2.03331790504621,-4.65301309854145,-6.73090482491856,-0.332325054570391,0.458930893096522,-0.0893275814391868,-0.581710345300207,-1.04526822202252,-1.01559190213466,-0.720708945800839,-1.21976597236896,-0.481504568241676,0.122435836774191
-4.62070860624091,0,0.789735576999478,1.64034570037059,-2.48187752289587,-4.8846389665224,-7.79938110321088,-4.53125785221476,-1.45410503305849,1.35706268755525,3.92825176860865,4.79321524886791,6.22487405905216,1.73270023283788,-0.87320305780494,-4.47675409298876,-5.36909781771194,-0.34065256036324,0.191457911309505,-0.134709096786592,-0.57219358581202,-0.178248359731339,0.00663124656468233,-0.581173611677189,-1.01179141668149,-0.630564862432953,-0.80376730227082
-1.26582296248817,0,0.185739450597673,2.31750236536527,-2.39980452860875,-4.49647084467896,-4.96061010115696,-4.84940449890855,-2.36168859437176,2.05124901116779,5.10553024869681,5.46225006017423,3.99626922764397,1.70384054193471,-2.21499643290257,-2.39564303803291,-4.14525495502982,0.790720170118354,0.374356020870926,0.958157808132294,1.19739581481713,1.11432112556021,1.05945153100261,0.551476416043136,0.72532571742865,0.57773987549849,1.14703566780257
0.89638602477507,0,0.218977237896485,1.67843614563967,-3.19779105822797,-5.60140031427304,-4.61536013409487,-3.19320827241819,-0.192127979281047,1.93078910072158,4.3053510403935,7.04382589607217,4.96984030100219,2.15251796111185,-2.23317252953358,-2.73445657446292,-5.23864290361551,-0.758320941000269,-0.983742315148667,-0.960630559426036,-1.29970313434852,-1.92109390248032,-1.2031455591796,-0.48699924728702,0.0454037720919654,0.291680962469219,-0.0573164529581756
4.01444829742602,1,2.25303298764224,2.12519840916442,-1.19293403040975,-2.32057557853249,-4.45319568323433,-4.13168032942122,-0.126511309518012,1.07456992058853,4.66756604104549,6.21010177947091,4.85197888217333,2.02723737040797,-1.33829330946879,-4.17615327872343,-5.87164505009414,1.61187748292857,1.27778913012358,0.46852850038777,1.51181151219873,0.641555083500622,0.259728376569579,0.0048716698483969,-0.908622621321512,-0.317221537455587,0.549274864342776
0.296950793207886,1,1.41626794785631,1.11608748370873,-1.04317791178862,-4.63292965010112,-4.25275573440538,-3.73241834642827,-2.77971250781227,2.50647849107276,4.65345212686423,6.08164400965362,4.74046771019403,2.02239952799384,-0.113187067331077,-3.68721619055088,-5.61055104145183,0.367742982011267,-0.0733355708110894,-0.897176306996479,-0.500436850989516,-0.17663079234564,-0.627587900428665,-1.1795753528143,-2.20402010124865,-2.22845942628644,-1.49333331066386
-9.1562324340875,1,-0.147249687593932,1.30897636762735,-2.59257449582807,-4.60670267408049,-6.1428811445589,-6.17688009798908,-1.42317197635682,1.19950411085598,3.46525250291213,4.03117287651121,3.78919872046944,-0.464022819019253,-1.08513952807594,-3.30285752254256,-5.66878594375303,0.62863090605034,-1.05633698797178,-0.666927046102433,-0.992767206760128,-0.471065855108338,-1.21929246698943,-0.994197575157139,0.439103836110614,0.202057195250057,0.306037309839931
1.1378764391524,1,-0.0359695103044852,1.1674156938457,-3.32992236582912,-4.10268181528509,-4.69858814548753,-4.17932657442262,-1.75491316768105,0.677285649403037,3.75849599643272,4.71026585192524,5.85554415958654,2.50871701843604,-1.20701668358289,-5.03792794545861,-4.97757045428803,1.00827701679701,1.28556393031653,1.42881140397535,0.894323172085186,0.598231234369577,0.148545965257015,0.701590698468446,0.145278832337399,0.301074582759478,0.293124073031913
-4.70830969085801,1,0.0496949772090797,0.602386928710914,-0.583375552297992,-3.88967896809496,-5.88323937214965,-5.37342125244501,-1.12454870855532,2.88758710015289,3.23825233878988,4.67985565557336,4.38064916201868,2.78949212977521,-2.17582073872577,-4.46441795272923,-3.8618975148861,0.609465443465176,0.80892724955378,0.93670873499506,1.34653855789143,1.19009866753206,1.55498517406869,1.15722405126224,0.728836085952173,1.02205020473597,0.293627737680837
1.90584758933532,1,-0.155539162054644,1.91602814741763,-2.8340921628961,-3.1759265035359,-4.14002299584632,-3.62148488043661,-2.04373694504827,2.29614520781024,4.87641688703969,6.41312254660071,4.24791777192612,0.682127116521689,-1.83341230581329,-3.53442903010865,-5.0252253121584,1.18423003132009,1.50214433605472,1.11745493279889,0.52689322146467,0.49571322844089,0.630712335219614,0.474155079714988,0.301229729745816,0.13378073784411,0.259955333553519
-3.48934360823247,1,0.0689654570753358,1.21255840202007,-1.48411745683667,-5.38384473433926,-5.76390155161067,-3.97025270075208,-1.59784073315799,1.0566259471445,4.38202406074426,6.24183117159302,3.25498740852485,2.04801040814578,-1.93016939917447,-4.65292008450862,-5.02466762588875,-1.65254840768509,-1.43990183763946,-1.50399012809928,-1.07676847389122,-0.0930663809428781,-0.46036331633963,-0.255492241227386,-0.00642526569040484,0.025440155325966,0.196479160540203
-10.0411195425516,1,0.658140902714141,1.78164239107565,-1.47493935832159,-5.32842076750633,-5.81166191483084,-6.46807225170772,-1.94319224909372,2.39735837396147,4.2602512537628,4.64414123959299,4.61407453642173,2.41029107787755,-1.46316457683007,-5.55104703608246,-7.20563186434548,-0.0118033835436629,-0.0829178119147938,-0.300614654207664,-0.327123916792717,-0.186467047619984,-0.128948377391951,-0.320120006195187,-0.370419531180568,0.0192807365386784,0.292893953232794
-0.061638978081608,1,1.85307549212302,1.29325725785932,-3.95862692945653,-4.96330139062447,-4.03095656972829,-3.61211183987275,-2.43028525335448,1.48543528879901,3.77296253029192,5.10857140780085,3.6785249302791,3.57462332440037,-1.62602791985143,-2.78407084324047,-4.78355248757742,0.198714189386646,-0.132397317654087,-0.312616844298106,-0.597933569714199,-0.876630539733805,-0.794324919310521,-0.620945920722812,-1.09716217086201,-0.231277529393602,-0.760893632825996
-3.16465505287485,1,1.28570169043494,1.72120984694761,-0.20240478758155,-3.2308196163234,-5.51385091304776,-4.68835911064963,-0.957855189343142,2.62910548691542,4.85515510094306,6.06325252487084,4.72104951390647,3.59779750849829,-2.39340744510845,-5.1940857870271,-5.75063081535823,-0.134368701478136,-0.551507856217513,-1.16077892953659,-0.757627935912345,-0.0930869415847285,-0.0359961895968327,0.564229514704733,-0.180589404651338,-0.422945343475341,-0.527255986399636
-4.84205713675998,1,-0.121258313492828,2.61297780011636,-2.22618516074174,-5.50361357204743,-3.84788325091494,-6.49122640216977,-2.36089839397752,1.94687182488248,5.02413898078169,5.69566580510202,3.76268406154912,2.37055344966981,-0.976830985740746,-5.68718651585834,-6.16110669517211,2.37095566153848,2.29006352923798,1.79282702178315,1.82753202506108,0.839249089629888,1.01367108070199,0.372682476738074,-0.430787768424299,-1.19703088863027,-0.792313366322157
-8.3532252144266,0,0.390129550332371,2.27155338044849,-2.08638670012978,-2.70660790125294,-4.92824806288796,-4.58736292326164,-1.65918025047469,2.57002283983439,3.95960507132991,4.54101996418663,4.18567898391015,1.15858753572108,-0.807497546923289,-5.47609871039474,-6.37187894831578,1.03039083475477,1.44198443031429,0.760800375435195,0.875932688555529,1.35019622170862,0.729285770707706,0.931597671782591,0.98177164786654,0.648583874240889,0.260938307862081
-0.735252556721708,1,0.569261831599286,1.13850469644577,-1.93437022426041,-4.33142445177518,-5.12329771434438,-3.47772663032924,-1.68798579351182,1.64338158769601,3.74904111634474,5.34303445499189,4.46221041672555,0.86783855409862,-2.80780040264647,-4.09737018172668,-5.39441641991848,1.99672176183737,1.74308737160582,1.41413360022461,0.873639813219367,1.31778943321061,-0.280709901451299,0.279737878212927,0.257576626528457,0.500850181152447,0.754801874281285
1.02733173975669,0,2.64293819402343,2.84034006055559,-0.417502396051351,-5.33413794704969,-3.69831600117798,-1.39350425510388,-2.12228045990863,1.36822802983741,3.85092310034387,6.12583234530371,5.59899567265371,1.26257428442589,-2.11739935874085,-5.14645586455795,-7.53926579400539,-0.0862866728779091,-0.0367917178479244,-1.01075490527321,-0.0914924086962409,-0.489447948561898,-0.620547486980817,-1.25286051602425,-0.909681735555987,-1.07422380063909,-1.05316926904023
-5.42161972938185,1,-0.799932147294749,1.31550223343806,-1.57903040220323,-3.22664587345657,-6.35129120845173,-4.67154239943009,-2.34627635961411,1.86927426294096,4.81110277777219,6.55498719422903,4.71842315319179,-0.0987161336790441,-1.8649975021884,-5.87330219178834,-4.1170844204096,-0.85625827656747,-1.13621088116069,-1.58794355300805,-0.845682862783451,-1.15712513231356,-0.980795771249646,-0.986318492404554,-1.40033736059612,-1.87520902087947,-1.76328628288088
-2.20009607914138,1,-1.24012917287503,1.9101660723348,-0.883179356964383,-4.76404054321514,-5.28469768446929,-4.38364795273579,-1.41708724696234,1.14854254572404,3.78822522360665,4.06523240599475,5.02076075995574,2.19118532140542,-2.16460839079066,-5.35435486745318,-4.49632604758372,0.145943268219333,0.723587669869807,1.40628120182015,1.25694111541935,0.910496330884054,0.757069160742248,0.877505114786399,0.447670637356172,1.21232178271064,1.27870769584312
-9.69694620999449,0,-1.56736726756165,1.13437106699666,-1.59201922641789,-4.25664587141547,-4.24292782424138,-5.52939884562005,-3.44501394830253,1.45011066151312,4.40763978338292,3.66792752381464,3.61966226612905,2.49813880843437,-1.30333270462257,-5.33827533789947,-4.5551148108572,0.481827695448862,-0.292308347266675,-0.205286585996581,-0.388032804978046,-0.15106340214249,0.737382735608273,0.740158506693671,0.500661867177018,0.60044039625868,0.754258171101095
-11.3364880007737,0,-1.07465249260886,1.46949565416826,-2.15070593868256,-4.67302278214262,-6.12433831088241,-5.42341799847892,-2.42693246258657,2.34749739451525,4.52211481770526,4.51708964673469,6.26738527989316,1.06278521507513,-0.738744454051681,-4.39944709817259,-6.8154237961864,-0.11375315893156,-0.124125342550444,-0.0707431058458961,0.168699842659256,0.465080423991835,0.218620518724103,0.244505020440776,0.866737759577894,1.17604960693982,1.01303636380107
-7.09887204053208,0,-0.280425976815857,2.01832033095337,-2.07591717679185,-4.18081756732038,-6.10388414241502,-5.66764193102591,-2.02729269498288,1.17545014227454,2.48848883608382,4.40355487993155,5.41800461160201,2.46848508233362,-1.22886075776752,-5.33919988569919,-5.66546030078578,1.16278323862445,1.7598579006448,1.58923567920271,1.07844613880351,1.28014780303613,0.779942610039946,0.84921524946437,1.61045582940877,1.48816014835376,0.967774461618922
-7.55334178792486,0,0.0690964719717284,2.17033710080047,-2.16435253869647,-5.80975818445057,-5.55973373446431,-6.10287404887883,-1.58746822791766,3.04016092633032,6.19941118968072,5.83472735857361,3.89428895031923,2.16769995688525,-2.00126302092897,-4.52422037076935,-6.51088209972892,1.45503482305932,0.97221291252379,0.657766958714291,-0.211363306197876,0.494808654630074,0.628072281372688,0.0229059405834485,0.478340778608161,1.1802361263457,1.28176450001395
