"y","Z","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10"
169.466631262987,1,1.82962024133056,3.23478021281282,3.84427545121361,4.39494797679741,4.54256995909746,4.88024866379084,6.89328477848878,7.14278465125323,8.67019059312487,8.10229166034572,11.1287745566759,14.3761804950462,14.2220351270079,15.131100305712,15.5381488209151,16.326309446953,16.993618290989,17.5293496281976,18.9067647764037,18.9600277846415,21.2004225839115,20.7858090571148,22.3039717544858,25.3939177340571,23.7696760361579,0.107346750987436,0.200480379492647,0.528525578933009,0.827377253298617,0.397747235858125,0.959076868039564,0.673762941101529,0.643021261568602,0.0994345111020375,0.253488772913263
169.913441504513,0,-0.272616158693404,0.824527324384423,1.07998084650609,4.29884466123895,4.43556901930467,5.58614646888801,7.30319022313777,8.56589522463685,9.98788431937109,11.3027797731914,9.21931745099949,11.6723939007443,13.2280768942414,12.4934444854631,16.432616031087,17.5061787270254,16.3920368200312,19.0692270481005,18.5457976552348,19.3051768672982,22.1565226392442,22.7666270557348,23.7605726176808,24.2425287594139,26.6655876952501,-1.38504348989538,-1.32818485645452,-0.739502047109951,-1.94150760882953,-1.86730130319496,-2.24963422569429,-2.20347684048865,-2.12637401645606,-1.70344454424231,-1.16380540220325
167.181267558912,1,0.847094823404735,0.426774837027005,1.23839579126042,2.91566686201959,3.55443886069711,5.74039003333124,6.98049357162165,7.02502653209911,10.4173271227063,8.22660480607269,9.73393782760979,12.1319903715645,13.7437799615463,14.3290763920443,15.4266721520882,15.1909093734163,15.7630630770527,16.2437706007985,17.8726172126355,21.6652839937493,20.3818765429985,22.641717702915,21.994918040791,23.3314518431034,26.9280660017189,0.21356708925237,0.674213503656328,-0.304656323151418,-0.0890769704909193,0.377117540044295,0.459175240594322,-0.250389810494509,0.759060426121802,1.02971406854789,0.414633425618479
162.982583892005,0,1.33740399804787,1.29081524260611,2.7766955034272,4.25156079556826,4.4934969871633,5.10628499057188,5.72232797354963,8.94466570944471,9.3244470034676,9.21846380187901,10.1244789139581,10.4934353195764,13.5394668983229,13.4007894948826,13.3721253846925,14.799049989341,17.3057252617626,18.4231179399938,18.829219103028,21.919680695595,21.2547101923223,20.1001283702134,22.067191614424,24.3184776793536,23.5725929371182,0.489218181070314,0.0761629747650283,0.325706057790006,0.811486151696065,-0.137678454058527,0.261178212793202,0.287224871622445,0.825784415134848,0.792168683858855,0.778005192861258
165.577668309657,1,1.24734787707258,3.09645473013785,2.80452958186677,3.70332771974532,4.15933443314211,6.37738264823811,6.87925345919399,8.29215139621389,8.23460593886258,9.61700951614523,10.8944743762334,10.2497035495097,13.8278182218033,14.1403467076272,13.6470069218062,16.3749477142879,17.6211884107427,17.416489872992,19.9845109120755,21.3978086984771,16.9619722096536,20.8159936803376,23.4646827599224,22.9863449954173,25.1480230593281,0.831038364795991,0.291934291172766,0.406136930268032,0.574412238935487,-0.159647994660728,-0.115228427437799,-0.558647127313333,-0.673525388648303,-0.151973935778591,-0.477126849715623
173.105512560565,1,0.16090878201909,3.65196385638058,4.10543039958384,3.12342719999208,5.36054028636075,6.04746674208915,8.16187969509428,6.59637495712477,7.90216182832436,10.7255829673607,11.2857377132613,11.6340903690468,12.3847703361142,13.260679146247,16.7923722207691,16.8754750900886,17.3550555356677,17.9408677460261,16.8577554791666,18.8978595212394,21.4999172575231,22.2862886868409,23.5691783453123,26.5297053855176,25.3760820706069,0.0402927763320843,-0.737717250437989,-1.2703312455964,-1.05227125160613,-1.16887921138532,-1.06112379234817,-0.967082558846899,-1.62227336846457,-0.517008610292509,0.126540596976778
166.127675810813,1,0.892167333397605,1.19879494925416,3.81807214799979,4.06880087473855,4.63439444435734,4.85057271665914,6.45956675429638,6.89979914768108,9.07758260721449,10.0397867126311,10.9559680807048,13.7585053317003,13.7948080795969,13.4863576985547,14.8197030833453,15.6779299869362,16.6498379774469,18.1309185062502,17.3706431526719,19.1660646088853,20.6416123170062,22.731371791821,23.3670315395203,24.7658084656058,24.1238187277294,-0.0860346399297769,0.309557828729156,0.417704790383766,-0.654149598958015,-0.953419442239638,-0.893807946702344,-1.13539179733022,-1.88973386511521,-1.93498653572662,-1.97097226855744
171.055392381811,0,0.450343472078515,2.63609871365445,3.71316446417049,2.77546398549189,6.02688288624002,6.35579307506416,7.85475724024092,7.05674093979684,9.81734262114362,10.0237896718586,10.3832189541625,13.1887899411993,13.2076139769481,14.1976503563931,16.2468236007638,15.7039412716948,15.9047003477632,16.712470284743,20.0083202963313,19.5465184877447,20.675069082571,22.6835670424642,23.26042475745,25.4023955284202,25.6766768285555,2.52726883981773,2.32371769232005,2.43536415133369,1.91077596587983,1.59458200162816,1.52897701235327,1.5418903606901,1.00739819317324,1.45635776856472,1.81107737097153
171.73990103451,1,1.24156254039936,2.61963255110167,4.05608993500503,3.96817775627687,5.6704564680942,5.49019012185857,5.82353905909771,7.16582081138765,8.12861482188425,10.2764404092388,10.5465450733051,11.6133628243026,11.0949496440316,13.837115154097,14.0691846111139,15.9369938961818,18.1353174364651,18.4606076081038,18.9784337365657,18.4763917382711,21.1774693975848,22.4791005474187,23.2922492418066,25.5845817151845,25.6287091994976,1.131220190797,0.238903472657251,0.845285542232771,1.2502842029893,1.35173436689812,0.729116359697111,1.20483585912045,1.04677218334166,0.956126926186049,1.57389145069858
169.605879617246,1,1.72908007061167,3.23340800547931,1.80519372056712,3.85307242764048,3.68608401520955,4.80333661210951,8.67550346476564,9.52191645200829,11.0623187924637,9.67956830635848,10.0440287462668,11.4696777676671,14.1826217713824,14.3757423521632,12.5408150799899,15.7588870145956,18.2255655889091,17.8906498694456,19.7116292691608,19.6754215330944,21.2838582247328,22.9255162204642,22.4263556939572,24.7464806172118,24.9876402984559,0.354663185230117,0.704542810789143,1.01789895055097,0.866184103785953,0.980113686646744,0.798495859954357,0.864536599154277,0.982717006141241,1.29710764671946,0.480643042797814
169.874871510381,1,1.74043567204868,2.82355733661266,3.79949845259846,4.4664174623308,5.13293168526287,4.91275870718073,6.25619582738174,7.35843927585506,8.8424049639303,9.85656208150919,10.3480469920474,10.2494037890844,12.5852000139232,12.2471814660218,15.5914760054696,16.6089529205342,17.4630554413833,17.1504717381945,17.7672352225743,19.5651206659607,21.0478174816978,23.1106563538499,22.2435639070559,23.2103774736602,25.4088665422818,-0.513511440440775,-0.534365092600144,-0.374946691126289,-0.0915354243876315,-0.387255488700336,-0.838153362475132,-0.155735068900251,-0.237594478397003,-0.286300290091585,-0.67458517217405
171.872952867166,1,1.0815751391084,2.22152567563034,1.82567448916775,2.67081943736066,4.47018880351732,6.40150849461182,6.93806236790006,8.42430605132785,9.84211317771319,10.7204744521377,11.9451685019677,12.0336563200869,13.8420647844985,14.8487155251501,16.4888377554057,16.1712656483376,17.7863119706507,17.6428382510226,19.16591928442,19.1375894222214,20.2888446205639,21.0611285782011,22.9875211964358,24.808077950272,25.4125459240808,-0.227098458851792,-0.278391654804851,-0.0108753390510971,0.313671689515102,0.0154675844355583,-0.0530539129235219,-0.582938830586573,-0.73184412029543,-0.720717750137524,-0.305826967465426
167.223321134279,0,0.0904088444352745,2.0067760616552,3.56245420518493,4.26656262298226,4.7254936476578,7.07475506487958,8.54869639964675,8.66301828984181,8.88243574066525,10.2217388909994,10.9621051532247,11.2238609231929,13.4933779988644,14.1156873327972,14.1145019566475,15.5669655551694,15.9998337830792,16.0221096722014,18.2060264107747,20.6304288399088,21.605812984278,21.5002461095271,23.195677211165,25.8814384857086,23.9488327830268,-1.30922162485563,-0.916616622867592,-0.323615992803337,-0.922905488494525,-1.03627109613319,-1.83532127755408,-2.41218414005573,-1.44047286790024,-1.68683574839216,-1.37787795390032
173.854080076638,0,2.27262203220031,1.93505781128447,3.0429375099906,3.44954549565301,7.74715210630434,5.23632906520975,8.65022393184201,5.36757521387551,9.88152088036661,10.3529717049724,11.3713174980871,13.5058030532442,12.8959986075918,13.1257968679797,14.5217573255369,17.1517528991928,15.4290346537314,19.1031389322849,18.2484575999389,19.7193560175139,20.0520794706748,21.5433805190409,22.3092418978397,23.308346252591,25.0388006910868,0.328306341222936,-0.520158082019735,0.00680909221354116,-0.408032360983564,-0.657717048711861,-0.440463063207388,0.0423229810260928,0.241950660087881,0.540686500882245,0.69661502410511
165.644941372195,0,0.220337058312314,0.785882812974573,3.67357526288929,4.03494361548383,3.20145805884026,7.11264560898888,8.20444159381609,7.1623243211706,10.462965739565,6.69484215476255,8.98701290173296,12.5000573196306,13.2559987315896,15.3016165796143,15.6448012587092,15.7671573982024,17.2074564793189,17.6235201650389,17.9656520721283,19.5251391321857,19.0719846570124,23.200456267094,21.101243397374,25.3797041587899,24.3624501967029,1.04469322247344,1.61731947100488,1.18807147144274,0.31220413424954,0.107221629304126,0.136725645491451,0.240188077642275,0.59583937077167,0.548217443534956,0.582699901537617
171.444516900441,1,1.39880598195286,0.452572009045012,1.70434297494621,3.66071995790948,6.71756477460502,5.02337032936694,5.68253398600241,7.92163685247934,5.79257795015809,10.1886049423983,13.6750422449111,13.5486372329397,12.681410933893,12.1419327955245,16.1753894171295,15.9958480410654,16.5198575300767,17.9408129698566,17.7825470531238,18.7648703059679,20.9129097086657,22.669681614832,21.7083035891341,25.8804001014279,24.2110546431117,-0.437398842869665,0.0257878243339145,0.604693484806401,0.643603215434483,0.55248355498886,0.510180153137889,0.430424461872316,0.0862006281818002,0.273465275747921,-0.229420815999769
175.659593155885,1,1.77042547617324,3.812875520448,3.37817313525115,4.38675285556835,4.32464447399258,4.99930502367492,8.79421641241401,7.38308067677657,9.6339219175921,9.77317851829574,10.6805042696537,12.8452049895043,11.9702923437784,13.5474312479422,15.2601092851375,14.91080730545,17.365960324327,19.1102991929735,18.4757598712344,21.5991148120402,20.5170017749014,23.2890252167348,22.5544723427204,26.4582336438566,26.2851002833672,-1.32784091242343,-1.41726645463914,-0.670294810126814,-0.910140182184534,-0.789716158522259,-0.0337785693247677,-0.334346318090295,0.0648041352353395,-0.431612139867971,-0.045901339209593
183.417369748972,1,0.231146212576637,3.02514745184028,2.68920949429063,3.99989600170312,5.35413480003759,5.72186159112739,6.87646564396833,7.17250563506443,9.49360734943535,10.7035452411729,12.7219687578509,12.6733776969943,13.6483584844033,15.1630473573369,14.2679154960396,16.8487478384412,18.0263301052439,17.5097803256381,19.7729966289369,21.8740821967497,23.5674269764764,22.6640065355736,22.8842002401784,23.0990848929483,26.3060326294774,0.0931219586017026,0.231409684199281,0.603515708072501,0.591769742954545,0.292287985475023,0.25794376597122,0.0836679300025613,0.587633894270256,0.595312590819652,-0.107339117981391
168.524949042044,0,2.68175966771597,2.45538901434547,3.83391675592158,4.68473011966435,4.18708496711406,5.56354083268677,6.56704202101019,7.11190573141911,10.0128288063535,8.30539786860924,10.1541889366624,11.8824849583509,14.5659320422623,14.5157059060189,16.4705291577452,17.2205494228013,17.3438274078832,17.1646162761457,20.00659413536,19.9796239216327,20.5599971685707,20.2998139554615,22.6534854390548,25.3477943232851,24.0835590780076,-0.808863473191329,-0.790954757768561,-0.471394752686484,-0.338656669420821,0.110412330053666,0.217796036216032,0.57950622133693,0.0381760288723367,-0.574188698811208,-0.939832203374361
176.033670757337,1,2.74138246024076,1.99656491138268,3.4792650041432,3.70862502902687,3.063458428427,6.06975183723505,7.02760491696401,8.79967114181733,10.4129373057603,11.0044452213548,10.0041746620546,13.7794639240105,13.311359841937,12.3240857138535,15.7629900927074,16.2349212196981,17.9377322888599,18.096990096302,19.2972390233322,21.048089924495,22.5377069756734,22.4766150900667,24.4475614818473,23.4580045810858,25.8198646230844,0.563617926008353,1.74167600068785,1.57569154102772,1.51619856410058,0.785720699302303,0.902595552759703,0.636879369589564,0.512284496775066,0.489539800866771,0.576053785561948
175.063049357196,1,2.13350790948788,2.18246212525925,2.76209207331231,4.48055458427539,2.55003231212485,5.37322829122511,8.58123547412039,10.0710744207613,9.26332960969339,10.096662155991,10.8782502969635,12.44754829011,13.5661182978911,15.0566640808721,15.6564746483932,15.8308199000038,17.2904048058397,19.875940133005,19.4958808236145,23.7085124999449,21.3475647164658,23.4850822955645,24.1556740444458,25.2968821186427,25.3107218906998,-0.49822763071115,-0.169651577233985,-0.325867527249302,-0.769795236908802,-1.25724610967992,-1.83423826700299,-2.06973426174571,-1.28686011908612,-0.435346259223796,-0.718298102430437
169.023311407245,1,-1.23015688927132,0.654683490078342,2.91440647956938,4.78439569586499,6.04824364413216,5.94103438365102,6.09773011867457,9.73103821798762,10.683143700562,8.77890332515733,13.6937931615576,12.4098793816148,13.8103575312707,13.5518557033059,13.6571779105114,14.1081633424474,16.9898793320874,17.6444405935712,17.5786617787251,20.5275441573182,22.8491974090793,22.6710706577785,23.5971238046443,23.9003336366119,23.9601343292098,-0.627377617305453,-0.350671511183241,-1.02250136417907,-1.01640575337011,-1.69693216374177,-1.31403076076684,-1.47923288742615,-1.01878627060896,-1.37315038539372,-1.00352098886585
171.143954812039,0,-0.363145183794773,0.81314311901865,2.31228198339312,4.16477277138029,5.0787488577521,7.04137512940948,6.45798370295244,7.08198439148753,8.88383343210343,10.6561579908495,11.5582272996097,11.7813749495169,13.1698121130705,14.47537480204,15.4837315441761,15.9363158418618,18.0642114912375,16.33588910127,19.3463925660989,17.5196830213668,21.8379281153594,20.7476983741651,22.8560911195946,23.6433729619876,25.5983902917723,0.338677353426415,1.41166219317458,2.13069206298406,2.63846074585419,1.97599150683595,1.36868660615562,0.539360812140712,0.568488894673688,0.424263356813837,0.255341607326186
173.841167378635,1,0.480918122512557,1.27709413644571,3.83723602884652,4.45195701726674,5.22021911141823,5.44837558534832,6.45166272390471,7.77550545415292,7.93878382628341,9.21497414205057,12.054600210409,11.6720542869976,12.5935253757337,13.9340142507564,16.0402792397775,15.4946117747886,16.4538585135077,17.5046718360177,20.1572316253801,20.563387167274,20.5914511930738,21.3421042830979,22.9519093819832,24.8442415007969,25.179116779257,1.39302291470094,0.930723792087604,0.703312163144786,0.261929689149263,0.344155424336488,0.677674141064456,0.0296629526106962,-0.134695780649326,-0.722633792707619,-0.778631338955476
166.930701219266,0,-0.7324953198341,2.12160504537538,3.8397776472512,4.17432639069566,3.55824705451328,4.67849002141243,7.12160523826845,7.80132183212169,9.59085686499332,10.455051034546,11.6824217491761,12.3275242638586,10.9097578704534,15.5923602282829,14.0216636691376,14.8677173141245,16.6791654938647,17.6147872304729,17.8795582980661,20.7566372629326,20.5557324103894,22.3938047538146,23.193685311769,25.4510070808591,25.6751378316805,-1.40549854403636,-1.00912436217183,-1.19331311232933,-0.969024697555758,-1.0585513964529,-1.10519847319435,-0.526529342716009,-0.56279126273822,-0.062724415377164,0.0907129502230448
177.615948259593,0,2.0610236317337,0.14095646578082,0.952855600737721,5.10873406132665,7.11615875334402,5.89916987761604,6.69877296719698,7.26262303407899,8.03805075671391,10.6167448580063,11.7867940009558,12.9660253929256,12.1851270622476,15.0222624224235,16.3232546311841,17.5482460195206,18.3667687069339,16.8875420929395,19.371461026206,20.5364077853344,20.0270957206734,21.1355124508624,22.9949898730338,23.1412097870345,26.0681623477714,-1.91029860030408,-1.76955990872248,-1.5317435201763,-1.37291723258364,-1.51708224111745,-1.31656333251431,-1.01112570771836,-0.183348305731242,-0.347482470675751,-1.40800284868917
163.833003196764,0,0.131580292098687,3.65630734052465,2.11328168115648,2.27780802986885,4.3239995626092,5.29240397954006,6.83051979928616,8.49470993648312,8.53784835896503,7.21610994014859,10.9870680218384,12.3549804652269,12.9219569568006,15.487123664241,13.6919499493597,14.5352579947818,18.2116124259237,19.2718385953165,20.6073580245429,20.9495281804671,19.9574028200566,22.693085780466,21.8746015798816,24.8302167142165,25.0199618624181,0.986653790029564,1.22651050061022,0.605554398227008,0.4176538579013,0.924398358244601,1.1903830140293,0.955471431800085,1.04035811985725,0.911066059467209,0.391867187319671
177.214270216031,1,1.62102341962779,1.76661578714902,2.29097936264038,2.87583003593013,4.66679595171851,5.23854265285295,7.50316418304016,7.50079548816114,9.80740581405701,11.1994926381375,11.1385128719971,11.5221502872052,14.3644136614209,14.8540657115341,15.4099224006354,14.5489323773031,17.024443300015,16.2398080547077,17.664317783786,21.9985662744224,21.7169392870088,23.2367507924017,22.581746699116,24.5015562785028,26.2100056724729,-0.147557909861067,-0.130762948277587,-0.252552532535847,-0.789133620165815,-0.982641959055068,-0.404903729909157,-0.628894575148458,-0.513151541696691,0.0772674380288403,0.0589331658192437
168.552120315914,0,1.04054211557842,2.17660855349144,2.44146541287654,2.921260005939,4.10982242095831,7.24954385007284,7.52151624601389,8.38737929441037,9.24000652105958,10.0674430271179,11.0720984242944,11.2984813635895,11.2243331114359,15.6798908163186,15.3111165448346,16.2026518196901,16.6393192312131,17.8563958302274,18.8463030156582,18.9185233004326,20.7041278028913,22.801941587062,23.8860625078668,24.0340383696467,25.4099412609832,0.323675567228264,-0.0901815854929045,-0.253260410786874,0.305102405991577,0.0956606005500111,0.234306117673506,-0.0686050747058447,0.259022449239422,0.34237059397649,0.699844483905084
167.211886311205,0,0.447241271755964,1.39656815718001,1.49393835217783,4.39870317786089,5.92324362357033,5.41204868217492,6.83260459454499,8.08142935954571,10.399794911211,10.9836286702689,10.4128098896278,13.0042597854236,12.0276671920125,13.0739097734587,13.6125493804476,16.1209942680152,17.5227677495057,18.1154653739068,19.1171321001941,20.7502193242665,22.3952494573272,21.8464156073036,22.9418616395867,22.3528533030339,22.8517404101808,-0.486890521640066,-0.686400592445462,-1.2494758687188,-0.0143186940432738,-0.11625253945876,0.162926085317309,0.49540032179575,-0.476034972506413,0.0215281985083278,0.229512468817906
169.783534952382,0,1.15545326419629,3.03443293455782,5.20331837086073,5.81787119219123,5.10281126116056,4.02316162920754,6.29152046471461,8.58561655811532,10.2476190744831,9.11569503204434,11.8925865007904,12.7956639020972,14.8842497337152,13.7054460903524,16.0378948479889,16.1200759397019,18.7349958962436,18.0857510006764,20.8981794691039,19.4461530285515,20.8796678458157,21.9599700225584,22.2953776360124,23.7163689746259,24.2620307816362,1.02863401978018,1.82285832520404,1.4818147333299,1.42945139520261,1.81208751801305,0.695908949426529,0.523695506441538,0.149233601611864,-0.143066428461339,0.20335840380027
165.337428386116,1,1.53384097900281,1.32318837517569,3.31880182346671,3.15566048508886,4.95949811015464,7.09173522545075,6.4524450454888,9.84453325550036,9.53471184649407,8.77068206054735,7.74431544933251,12.183393710078,14.8589361886434,14.4419103270938,14.3586893088332,16.6582343400471,17.2766731220501,19.6467726451602,18.0906977400816,18.231833473686,21.0943529495795,23.1311987706975,23.1566632421608,24.7409869822574,24.3590417435907,-0.686182908126929,0.297990560532469,0.493701624503361,0.719536526331284,-0.374311567466699,-0.0880687836353649,-0.490511339464388,-1.05559743327629,-1.3614009351171,-1.23333628907368
176.613764617059,1,1.00650414475606,2.04258263071738,3.54984665184532,5.03480752781173,5.9285437540758,8.41484126506769,7.55189260596177,8.07083365651097,8.96739869985949,10.8560628228593,10.65486434824,11.9985442060693,12.9534231749073,13.6691300142139,15.1769896801991,16.3372062733048,16.1644540597585,16.2210460789319,18.5797106853009,20.7108671008549,21.6539310935187,20.9093997885883,23.3482509197721,24.6555763177682,25.5392461718564,-1.81700703841795,-1.80997697104019,-1.62915357520804,-1.64031231569664,-1.48578420686196,-1.78097109219991,-1.79957828358726,-0.981950492339722,-0.825726228757071,-0.653366527871106
171.488872919817,1,1.45309682273827,2.06536775555454,0.837096945714559,2.22950227801926,5.17900957861967,4.87817978318091,8.10916619850153,9.18560593027557,10.4339345602951,9.80256780768813,10.3735241209308,11.275095978363,13.9036331273745,12.873147080744,14.1370420607359,16.5779187491943,18.2790023068012,18.5725938123794,17.6240378995091,20.2246767080156,20.3933165054202,20.66056998055,23.0693144397159,23.7388963258199,26.4426521003825,2.11965840530084,1.89379564028167,2.70773067319795,2.30789673655555,2.14775361127411,1.44293317137828,1.42534567873006,1.86407553583239,1.3978168888938,1.62102877206998
168.269969710399,0,0.978632237664817,2.55238877441048,2.52559382502528,2.33419038206141,5.80122712062985,5.44009561539092,6.72576726852172,7.46974488518214,8.20164494747798,10.6532113335339,9.84078053933368,12.1625767411461,13.8810041014814,14.8898984876424,14.1385027356017,16.5119564074532,18.106253345134,17.9623472813137,17.3742353796384,20.8672322930173,20.1819519374115,21.47487543688,24.2076485492835,22.9286709261771,25.6699777019339,1.04126743002874,1.14174110196203,0.802738229419974,0.360566441409907,0.688895940912648,0.842409411429965,1.031802497372,0.763766758800846,0.23057348965869,-0.341974866382699
167.610131024768,0,1.99859658866324,1.56247034460745,3.80842751481823,4.68581785052855,4.96948739986335,5.99950262867991,5.51845294820232,6.4282933460816,8.20557341925137,8.74693486154986,12.882642044042,11.3219514546071,11.12432246461,13.46384581315,14.0082492151146,13.4181795926679,18.4647648028229,17.3682939148154,20.2370966045453,19.8183735358453,21.5143949646181,20.4373756077506,23.8345113946327,25.8009228303341,25.4476852788323,1.10412752418699,1.19012729004603,1.35771278594577,0.904730425053989,0.690516958917651,0.545643581688208,0.718732304643891,0.0807438412929203,0.171672381890176,0.166149007270733
