"y","Z","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10"
-4.05620303481078,1,-0.110039253207061,1.42737827143827,-1.39630409626562,-4.93609329730107,-4.47510071372409,-5.24779531825329,-1.2244026695913,1.76779861339055,2.66846220454205,6.94086152351618,3.82451949622114,2.66430311972529,-2.08732067701017,-5.06850007320636,-5.03433280195498,-1.13871131370058,-0.464247165907956,-0.569819397853516,-0.00646523406811803,-0.136860360307626,-0.529956889217065,-0.584725037585775,-0.343713416910053,-0.0163930212404865,-0.210050184970932
-7.49240341058818,0,-0.0399817917200972,1.58727930254236,-0.398794822658864,-3.96382467162001,-5.09861590921624,-3.97457820413981,-1.9989908974735,2.24898581559306,5.96442569054123,5.62929909797551,4.98790458673606,1.01787436686681,-2.04104526481536,-4.53262003173353,-6.51714240345573,-0.6611092507969,-0.585424656783701,-0.00636024863157583,-0.85489338438509,-0.954463154298347,-1.30849249329157,-1.55932972077528,-1.83460222366844,-2.83313975851201,-3.41910531036045
-3.52248852355479,1,0.557884209170181,2.66980301864504,-0.531913270539719,-4.43128744833048,-7.33359483018458,-4.06010394043832,-1.28361102019633,2.04229378165948,5.66711757518612,6.27029650525285,4.47840846028483,0.611868555447114,-1.33382050592485,-4.16693066279935,-6.36600631231959,-0.156836927194875,-0.429373499420055,-0.666840674478687,-0.418126047443094,0.333853117961746,0.302991367660804,-0.166300101293191,0.352396187518789,0.00589339778767793,-0.334449189856074
-4.89239545286806,0,-1.12646228340234,1.3253442981198,-1.088409910327,-3.70662831430001,-5.49070751322049,-3.03830832474448,-1.48730983706522,1.93878536297973,3.87527318218949,4.96974451142505,3.67640881049965,2.61713623372348,-1.32959258175758,-4.37590924990125,-4.69197146847706,-0.447105850335766,0.0575062346321214,-0.141435750884265,-0.266851553036687,-0.81490058028191,-0.345175508094463,0.156674175194606,0.0435775151425869,0.292515579908659,0.150055350785938
-3.82082473029281,0,1.09480271016701,0.152624485644013,-0.692683568185514,-5.57349973616776,-5.11757184134854,-3.99778917029489,-2.16157110935659,1.34867987060468,2.94273497238467,5.31238380179827,6.12680501380322,0.378314079219844,-2.79839442352864,-5.00603811529275,-5.47304931800025,1.60078720022013,1.66786845039731,0.89446954112986,1.52732328130588,1.14264693370022,1.4039540011553,1.01910466638178,-0.1170040194577,-0.29719058053741,-0.162930562214859
-5.21078419430798,0,0.817809282957713,1.22202866895575,-1.2514854009689,-3.67799653449296,-7.31786959108411,-4.56272997510315,-2.91453032674738,0.797620847710095,5.22279605902765,6.31653473448588,3.3070385684778,2.1161688979871,-2.35316015392896,-4.54820205913265,-4.50920046329781,0.381541675618481,0.486891627162061,-0.212195985870239,-0.460074116790342,-0.776155882355361,-0.952533732577635,-1.30673892957923,-0.688416990116692,-0.635907716557972,0.0962664872206089
-3.5232046380432,0,0.658385634731119,1.88897292448686,-2.78859975112334,-5.37826384650417,-5.61221476354785,-4.40578700565817,-2.03306217557125,2.73541439616449,4.32004625522186,5.79031290569857,3.82368336412246,1.86251671297943,-1.22680926683163,-3.51213316408909,-5.27718778578076,0.551839415671781,1.0486837120515,0.778541853514854,0.557631774935243,0.721811618352184,0.277976080009513,0.574325465036531,-0.430059117507557,-0.458676694756669,0.44903706614582
-9.0960876052356,0,-1.04393941667216,1.36481998981242,-0.535652544516512,-4.25088119574752,-4.61684036147458,-4.42646908727488,-1.69186240755151,0.396270045750445,3.50131812899057,6.04499722694682,3.48354919218574,1.64291628935212,-0.743528455185251,-3.36548074394319,-6.85030558103575,0.29456140060282,0.536918454684138,-0.233081844157339,-0.0746045360387903,0.237721144610661,0.0738713787246444,-0.261097493837509,0.55161642966411,0.402438200821562,0.0412446014495822
-9.44005995810071,0,0.74779071473762,1.72156472458615,-1.19446793447056,-4.71846311781083,-6.00227183031006,-4.65853872549474,-2.48996353800001,2.67380794211703,4.87887485532707,4.42473746425601,3.84623265827513,1.66652656879398,-0.966839952074288,-3.63298813847404,-6.20911018889641,0.540852361911275,-0.123576494568661,-0.258440412563366,0.484596161565091,0.281526506969874,0.290734616080624,0.203513134266597,-0.0518170825048725,-0.385552339418218,0.126348744675422
-3.29210562815734,1,0.248981450580107,1.95025996777428,-2.26509368168893,-5.12700083882446,-5.28612479543087,-3.796531890111,-1.92122087617974,1.37743530790469,6.04543018511917,4.27689683753059,3.77691454799785,1.49727975055523,-2.25246806998793,-4.90354842807858,-5.96640220047958,-0.833198729803452,-1.34436296694565,-1.35595492186711,-1.04414529072534,-1.49794952094006,-1.46860433164837,-1.3266079513187,-1.2438793690136,-1.25554142044003,-0.664737050248911
-3.77272881283261,0,-0.36720572414747,1.38878952729492,-2.08211896984724,-4.5759768844282,-3.55693702917569,-3.22461464793236,-1.08231280029375,1.34409744449161,3.98157846123427,4.88997057826887,5.44776695026874,1.61559910764128,-1.26788266906262,-4.45614213804572,-6.61315812046232,-1.55232172549574,-1.25560166481504,-1.22055233435485,-1.65803321974125,-1.29834153595509,-1.28565422991737,-1.49397666213803,-2.04012222452435,-1.28512337390012,-1.35353318714447
2.0043769803685,1,2.16631457553886,2.88669356830813,-1.29994854325681,-4.42665320932972,-5.73445427185757,-5.14007231319426,-1.64392588327819,0.359929293435499,3.94356584190715,5.95967592922916,5.96279471517184,1.52524088469987,-1.70486592924711,-3.42458817935971,-6.11069604055621,0.465950628090481,-0.131888831764676,-0.0309009189226293,0.11942003743777,-0.999489912585298,-1.2704788117013,-0.953618808369335,-1.1992938996382,-1.35720897435291,-1.09837930485496
-2.26777730457607,1,-0.201810197112554,1.34149963315634,-2.27891966666114,-3.41449083043913,-4.80215417939608,-4.07855115523104,-2.70030842012001,2.49641384659278,4.63849725328588,5.34711817305124,5.42974637910545,0.784494854179391,-2.35291731055811,-5.20677272244331,-5.36223712690404,-0.34497469010031,0.114025523520174,0.43352303637939,-0.143978181480359,-0.387489000806881,0.418685423630033,0.694044481123241,0.837534893793354,0.573328817997771,0.630179716073218
-4.56579567764845,0,-1.41941690052557,2.81655838646329,-0.75517271968337,-3.63869756070413,-5.08452574426926,-3.79657080472328,-1.18134806026125,0.82112936832042,3.69183632445022,5.57700594094228,4.50090800714434,1.07006066533609,-1.852665115792,-5.06789537336605,-6.15578145448077,-1.72549954244837,-1.24237899591592,-0.79295577447567,-0.608063279595364,-0.0792578878588938,0.570823894740686,0.462399946198959,-0.0215422676728891,0.260876188818837,-0.285846896483356
-2.72069269963096,0,0.38122279258739,2.46692910596619,-1.61792607337851,-4.08489936140018,-5.52044654375236,-3.74443691582886,-1.13371875577642,0.947240451867415,3.95733781204105,7.18378126711249,4.97599592612653,1.2455986491411,-1.59055172773521,-5.62360836661219,-7.27822400480587,0.356400210144573,0.446605492219933,0.569907095580558,1.82690579494895,1.37289276764459,1.37525381572382,0.952244497207906,0.883755832293053,1.43237174777225,1.2263787358916
-5.40123396974191,1,-0.572932842280045,1.10979954781228,-2.31048831605656,-4.30848487656546,-6.03346749656574,-4.32779434981129,-1.49103564431354,2.50244401711785,4.8551686652928,5.36934033449427,5.19891503194596,1.35530313361943,-2.2012368796211,-4.26162256794089,-5.88322714090036,-1.27697584785455,-1.07027539103357,-0.82627946978119,-0.332012501676447,-0.448047732948329,-0.953672578308883,-1.55247747323089,-1.77696095242654,-1.39708192666944,-1.30635405316182
-2.69190363402376,0,0.715899952183023,-0.0705693346653162,-2.587536621091,-4.10054078649939,-5.6054018058939,-5.29610574198339,-1.89961863813131,1.81162018879081,5.22942001856532,5.68038950713943,5.06271216422451,2.0800092180621,-1.80611222359966,-4.26745231486453,-5.59065676166007,0.763739913494009,0.801427412987415,0.279006898852158,-0.160314314277131,-0.311003829111952,0.0258677847694171,0.00676009604642562,0.747667749674855,0.887558779890563,1.00639511935084
-4.96440490646853,0,-1.33417513024789,2.05271409757,-1.18143631738072,-4.18358961524585,-4.19225378051159,-4.92075801968289,-2.1259057234466,1.44148021848498,3.80775158479238,5.21740838098578,3.95256679421585,1.36006689399884,-2.08053802511896,-5.24419032660799,-4.85107438480768,-0.593360748433355,-0.872256466029963,-1.09592403061133,-1.22558183293342,-1.74292739411054,-1.12275914212096,-1.35448613818147,-0.850919125169821,-1.06534248818464,-1.91055822130884
-5.24496644986953,0,0.717224296536805,0.647542821275015,-1.29894637506788,-4.33938396967393,-6.39983104618396,-5.51539003711012,-2.56464173810918,1.5018905679578,5.13365674882401,5.79605335193694,4.22181066690927,1.28592578582228,-3.28338768741793,-4.47533198035999,-6.26962625590132,0.507194669582081,0.563853621596891,1.04397439760321,-0.0167061177362259,0.885835774585976,0.639856663014174,-0.305573663629729,0.355672552164371,0.615564283777284,0.816330491437265
-5.52226966703804,0,0.967835781910584,0.689418644521623,-0.641332289801301,-4.48018895750886,-5.06848737392044,-4.46306576384404,-0.20102230457184,0.985755749764864,5.04905456002419,5.70568718128678,4.01893024598518,2.36272444989579,-2.83455551167475,-4.51050581866826,-6.32026827663456,-1.17155066199833,-1.36156120745416,-1.79034991267889,-1.97359033912291,-2.27900525559186,-1.95030386946584,-2.04748642092821,-1.45303751230794,-1.12192157433996,-0.935519720601082
-5.27888354877751,1,-0.134880177195826,2.67392991457785,-2.23520829835628,-5.06468567999508,-4.92939085338352,-4.8736806285108,-2.2962383121377,3.21542716785178,3.7812505548991,4.15442908224079,4.20983203098523,0.964579541264305,-2.31170764786615,-5.2959256952165,-4.93228671721788,0.0450937927620728,0.398429714566964,0.594350585874866,1.01592319239221,1.14773716942385,1.16476748591619,1.1924018822073,0.600355391889168,0.168658370930683,-0.484734872919355
-0.923315433273635,1,0.12705821270127,0.435125616999611,-1.36204915017163,-4.84106235723761,-6.35184847758652,-3.65706523796604,-0.687557044153947,0.820790237764387,4.58490056004992,5.71199326900087,4.79420664211669,1.85863055286881,-1.6994116649957,-4.63918140487022,-5.77078790663661,0.59090674895166,-0.0335832490040484,0.377920509443845,0.766718787704661,0.834405423252342,1.0187486931621,0.623511746868988,1.06636644648955,1.61378244564977,1.2630864559883
-8.23024653747963,0,-0.87301647430297,1.86884610703206,-1.13204456602011,-5.36981241558919,-4.56531224419487,-4.86379626691529,-1.46907476953146,2.70854724917414,3.22620607603433,4.64163253038802,3.86402707993636,0.88862496573841,-1.7968010405096,-3.65439181000547,-6.58709350608233,-0.0196526980673449,-0.438286288182524,0.0595181872004614,-0.149396749852653,-0.215701577176887,-0.190748368197892,0.0767848355138409,-0.0282377157391996,-0.234183355250532,-0.190408907170992
-7.87319449933463,0,-0.75373826257527,1.2215875655473,-2.57836765211474,-3.7183026066893,-5.27824991544317,-4.49049043187748,-2.02414832470221,1.81937655601048,3.98200524283144,6.21055021341618,4.52673948629974,1.68601592489745,-1.13687326928863,-5.83598187842146,-6.21699184577951,-0.241127966015408,-0.012764923608678,-0.0766689675923418,-0.215581817993054,-0.157440318540401,-0.2284185708498,0.398592713579388,0.17562556994927,0.962809170738294,1.55679364053922
-12.9704344563203,0,-0.618213081869676,0.0998434316786703,-1.19892000707432,-3.69447924136523,-7.45903714814539,-5.5876127772867,-2.29246844677823,1.94522420036903,2.79049664490412,4.95356611698317,3.03352543527713,1.90859229301915,-1.50528158416521,-4.61007392219185,-6.08327341730593,-0.635422757211268,-0.391186803916206,0.340494412064125,0.707375500829146,0.165702311171119,0.766942344704613,1.17483152363602,0.598630975222736,-0.359090821352733,-0.256206864068552
-4.61866174795183,0,-0.552990587506861,1.70451623364569,-1.96833833397691,-4.57821720160324,-5.04914453510566,-3.74881166615771,-0.86358023112013,1.5843235672664,3.05624230142199,4.53347654502973,5.38955898833227,1.01242869936109,-1.62157721527162,-4.07804357375619,-5.35592330700811,0.67068038003796,0.881560683517473,0.957710188415809,1.3118767814865,1.0662562997365,0.488771719508213,-0.640709725683085,-1.1003577643691,-1.22073379095362,-1.15882302262881
-5.4259832823927,1,1.76190115175543,2.75607191965571,-1.83885897173072,-4.94720370310263,-5.96812079260247,-4.91559037498864,-2.74584914239449,1.97023867091999,4.72267342470366,6.26498007971542,3.62003624547526,0.783003176724056,-1.59254526860639,-5.68980936404883,-5.42634905785693,0.250295235922901,0.475702221705519,0.0525215375770785,0.303422230682171,0.292545343888608,0.0480455612959652,-0.297006226250862,0.188096471464019,-0.113904343868329,-0.312829062183928
-0.860440815002419,1,0.559098505649475,1.97628864535146,-0.280693054276467,-3.26623890869986,-5.50736228177455,-4.23865444449165,-1.6172396977168,1.39385611046511,3.30599817869365,5.98307786277461,4.28343109675541,0.83809400443483,-1.55951828460472,-4.23182189884318,-4.88057900218068,0.549408536874596,0.841568923474623,0.467002210117024,-0.458998230878724,-0.871064016089571,-0.578918343666335,-0.231935976487687,-0.581537979378405,-1.21271094996371,-1.54776652688656
-7.11218728559581,1,0.869893018813485,0.378622442279055,-2.43822078222138,-4.18761884018044,-5.04582900851056,-4.50743131820742,-1.70581632868231,1.98529887581685,4.21559151618961,5.23675629146133,3.53879196583974,1.24801753175312,-2.45402737356422,-4.88386752492651,-6.35261351973267,-1.16909463375122,-1.42505487430182,-0.752022424642626,-1.25055511371494,-0.902970546395925,-1.54822841115452,-1.63623136174927,-1.06986656004362,-1.12193911006807,-0.58125490709224
-7.18273093111314,0,-0.193719795497195,1.91790447892431,-2.63087957261508,-4.4651906300879,-4.44941794191191,-6.59359982625428,-1.60851913954821,3.0716066142295,5.49252810162308,4.86045980873104,4.01361319728752,2.98142577188018,-2.14564075932929,-5.2400635227445,-5.7422936796177,0.805810880379219,0.856380849805,1.01094839871759,1.30203859068132,0.232278262546083,0.76094149283498,0.234501480859689,0.495882921118621,0.468606887208429,0.0512361623367145
-5.0340206626849,1,-1.40760547003968,2.53821439747181,-1.18616982771529,-4.34414387189706,-6.67714067498573,-3.96282547648426,-2.43174947550029,1.93729365980784,3.60895239308624,4.35392372579115,5.80299575605093,1.66715775255854,-2.73104532178994,-4.90647256174833,-5.33250510024111,-0.613693920369443,0.327106386148259,0.292391457346487,0.777046145012575,0.37379590498998,0.0820191817892059,0.463779706190191,0.655995082596115,0.244599158631289,0.902682202932071
-1.57792354097276,1,0.64490168061844,2.58514747671757,-1.5214677918129,-5.14424409336791,-3.8147761753045,-4.75505023897776,-2.84943068865191,1.61002225910085,3.49553407561218,6.43645398707978,4.09740199665812,0.204103938719839,-1.56738981308217,-4.87937508643731,-6.10083372666648,0.828412102306161,-0.0204767073558352,-0.068212665974949,0.424853460826125,-0.279507191143194,-0.0854757823799656,-0.117404408126964,-0.344916427106616,0.00740785248358385,0.659550321381408
-8.14420743884143,0,-0.0824016886613763,1.13808019402518,-0.395238002460627,-3.71259669586247,-5.21972132781734,-6.13383915566825,-2.07185600532735,1.87561354898491,3.70806500677147,5.16943080055331,3.84775462593775,1.40845561284347,-2.92983514134026,-6.45802347895263,-4.13847144825786,-0.27089147432618,-0.610486940263319,-0.400319710708251,-0.684127248237897,-0.457315509806596,-0.528100296475872,-0.26247872684173,0.0831603972271423,-0.246368138435892,-0.870726577820413
-3.98382601772081,0,1.43467841794525,2.47651349693895,-2.30260104269011,-5.34319009183496,-5.25482747906361,-4.05077739301818,-2.04272604671578,1.03725987642003,2.99794485598927,6.0144929554973,4.73186717970734,1.29082667113462,-1.64191679266658,-5.42501809017943,-6.78910331391983,0.818358622938282,0.616401694859227,0.479598730416634,0.164358905453803,-0.032076261362705,-0.597393462059962,-0.553125279297795,-0.0777363102428263,-0.266396014403854,-0.855237070532297
0.257227920840299,1,-1.09874128249444,1.47960913174189,-2.6752531078737,-5.26518259003326,-5.82719853557267,-2.82162650276284,-1.77275089752566,1.98887214375941,3.82016006465767,5.95011845402166,5.14252754896242,3.0010064846958,-2.74377723616513,-3.96762283391564,-4.8903087836969,0.543178963904854,0.440574099502991,0.405159018290354,-0.0100119669948026,-0.401988565250883,-0.686341358718745,-0.442288432067984,-0.114250745367691,0.0402936345458005,0.275325744675509
-4.3467934755162,0,0.335375999247,0.923563957268021,-2.85742009793618,-2.9627773815569,-6.56132133819856,-4.48259590170097,-1.40058601129457,0.688672555524106,5.77944823058907,5.33358479204849,3.98382356856828,1.67815712959911,-1.05434244804511,-5.21818813491907,-5.8335792189452,0.62476390604648,1.5513157616408,1.84372437424849,1.64731867393903,1.29847620571498,1.45240644219341,1.07459794381359,1.1561294525594,0.601680159537504,0.354051000373149
-3.70165548320673,1,1.34650771043186,0.310316140286031,0.0962464328212771,-4.03011577421595,-5.74356338706518,-5.57257211771774,-1.76640014817406,1.79841702279686,4.56710944132418,5.8487828431377,3.69746686279493,1.94742431132029,-3.54234243402662,-3.27448516892061,-5.35554385811484,-0.53838895324614,-0.154652538905754,-0.802920359558018,-0.958849982337156,-0.57519983079587,-1.24271847049598,-1.54142660845879,-1.88881035969281,-1.39308729520783,-1.25326536086395
-4.74030863586166,1,-1.38984101820179,1.11058960956915,-2.03312442437257,-4.4143185501348,-5.18868383707596,-3.69430057906801,-1.21342109615445,1.10165963337123,4.74064473352614,5.90359825735323,4.73489592698544,-0.217407957414723,-2.26755601314467,-5.43193453504211,-6.17726124789539,0.354315372432078,0.40547534053898,0.483891364908823,-0.406423293555898,0.404089867883824,0.71085454313826,0.827317038268094,0.196134104241954,-0.0677537856634099,-0.420240721361993
-8.43208046708311,0,-0.00456633513430433,2.56720035296753,-0.395747180209347,-3.99532010293836,-6.63118649616361,-3.91519113654093,-0.775817405944886,1.17004907478079,5.01017787709078,3.83439736016723,3.22344512768505,2.1337347068497,-2.38554721830768,-3.04014387930112,-5.71893144346921,-1.56461147355914,-1.36715620308421,-1.39056188703563,-1.71127891560116,-1.48324831189797,-1.56833112421743,-1.57706374402548,-1.58394959392272,-0.898277797119624,-0.972174651597634
1.34915915449242,1,-0.206567005304149,1.64018989836481,-1.38230202180493,-3.09045537883723,-4.03702174556277,-3.75043144147826,-0.51766891400332,0.660711627952123,3.80991507903783,6.15348199434724,5.36401272200044,1.99721352181579,-1.13885669697495,-5.06349943444251,-4.72223239049694,-1.15227113656025,-1.31245683666925,-0.505682165455881,-0.0354407501821661,0.0677161054664748,0.131004769204344,0.856212827044731,0.840464434443477,1.06574193090662,0.476370933019338
-2.45155080780055,0,0.859733448468845,0.651725017970704,-1.83863591527204,-3.74857218239013,-6.75592632401853,-4.57367296696119,-1.36594528073179,-0.542158835733134,4.96677017213968,6.01719739210755,4.5285214350697,1.91743215712427,-1.48362606992511,-3.2296741319078,-5.48437183364548,0.924750177194711,0.865516795367642,0.726101267111765,0.532446379730506,-0.0631357650264982,0.0747359389344264,-0.0669794832636977,-0.155029309500575,-0.0274428807003321,0.288125686475895
-4.35107671628148,0,-1.14605149155206,1.93804360533888,-2.20935715726689,-4.83903726134013,-5.64862480926234,-3.70668476151748,-0.349702788996185,3.87746266227826,5.80147231026927,7.10917224993686,4.38593149647069,1.06815871440021,-1.72332340055148,-4.87317127501202,-5.81483639563439,0.462688591540073,-0.0104509771729329,0.121838315677219,-0.264272312589531,-0.368413351836745,-0.10542846898584,-0.43827702411144,-0.546514678405613,-0.348961294010588,-0.298289251628606
0.804027169123953,1,0.53177454831172,2.05991846630374,-1.00504595834029,-5.97432653977158,-5.1729853921872,-3.00013007785875,-1.2774203806132,1.15739182538936,3.67909839470781,6.42898370177574,5.5929470492043,2.27227006117705,-1.17746762429704,-3.78332221492042,-4.51946002272089,0.324980196645045,0.380861834182121,-0.104491646988895,0.068840281015329,0.48665641006672,0.827008623925326,0.67197626626189,0.552449980888508,0.533873764417191,0.741304664186999
-4.69429313896788,0,-0.162715227928472,0.629081448746024,-0.852992184244112,-4.91650103366802,-4.88634747663053,-4.75078175065981,-0.465385050242417,1.64295999937077,3.07186140374859,5.03316843948093,5.41131938509907,1.5880754259023,-2.52833157994339,-4.05907411218245,-5.18013766641477,2.13472487757518,2.14336092008046,2.75534586589842,2.6040613815895,1.6602479737581,1.79435035623976,2.52319912183512,2.48068433954401,3.09952728143198,3.72192555651657
0.990939610220204,0,-0.351012478741535,2.90724091222357,-0.923403870025374,-3.78136466236065,-3.86127505898927,-4.42460001149874,-2.10375927331958,0.649046258039154,2.68084216860813,7.23471770741104,4.2115636975541,3.2992435323781,-2.51591291883602,-4.85244577554977,-5.66064085670273,1.4094118621166,0.947787870741727,0.614313779186074,0.323513934958256,-0.216750910626369,0.0525730765567388,-0.552528911441631,-0.730924808571938,-1.07744239700794,-1.33825731060927
-4.76554910280316,1,0.0583286662873636,1.23613783341266,-1.23555065482057,-4.60398731708613,-6.07037077874758,-4.1112812299878,-2.13245452006817,1.1032382156095,4.42276695346795,6.39864874212007,3.7201334626788,1.62937745898903,-0.0183462619585204,-4.08105801015533,-5.46380895550605,-1.02613684392804,-0.321425236769905,-0.443290300061569,-0.0511376581128225,0.12037117405671,0.673644675325068,0.410331691244966,0.977479392880852,0.274545642211412,-0.547369559929671
-3.25076396178447,1,0.504376163099296,2.45257500751468,-1.0144061915538,-5.22468194629212,-5.81106721904189,-4.11884370795455,-1.80429349476484,2.04527331400188,3.16864284136527,5.70316426830206,4.51669488886642,1.40785226432313,-2.37645700167425,-3.26231673054537,-6.25474770418562,-0.00770028507637148,0.356929384001796,0.757574482430554,1.38221530734336,1.27494810959063,1.73223843109169,1.08403988759468,0.425176382571989,0.834263447507511,0.684375996535079
-5.39154700811486,1,-1.23695492986946,2.4164921990694,-2.72369495617715,-6.03540799859918,-4.67897885731655,-5.58638412878092,-1.83132058085733,0.571131589885552,5.51121663257424,5.7137966926641,4.65692338261911,0.90617225873817,-1.17556611747993,-5.15469631697677,-5.56098948344585,-0.237736834241512,-0.853667248574271,-0.850845276971638,-0.881063355315211,-1.34848716699571,-0.272461028398417,-0.502738009521158,0.474063293943163,1.40604982355354,1.12655371914723
-2.66207317141893,0,1.20447328164005,2.25324929056102,-2.27975598929747,-3.60720296262727,-6.09864750552953,-5.22453979131014,-0.424776128448146,1.63437821962922,4.42413648536921,4.95572595726978,4.45517473251083,2.04368798701821,-3.31437867850823,-3.22866699838011,-5.1224792775665,0.857013950128385,0.677215919903233,0.157941576279734,-0.175546493803575,0.254665427996766,0.311954463182637,0.341324856741272,-0.0766530851087769,0.57555354180922,0.665219695558251
-0.540916570485657,1,0.1666018824341,1.36945124162977,-1.09501740994625,-5.31067395063954,-5.02596794845328,-4.29963148282563,-1.50137339310819,1.38152179368938,4.95724778559244,6.40480440530319,4.52024280825951,1.8792803430294,-2.82546520228918,-3.84238828161594,-5.49290207588967,0.732556401057934,0.438844851928171,-0.0644629219409115,0.144227053136083,-0.736739568611819,-0.248555852662272,-0.648728295247475,0.0673221426270368,-0.118199615105543,-0.209450403584326
-3.09794180529898,0,1.49447024659808,1.38177834415415,-0.606600587263394,-4.74505184630074,-7.16791766491664,-5.34256762629501,-1.43042833514614,1.67230295843824,4.37611559958949,6.8377984422211,5.54798343313994,2.23382796023329,-1.39442381743013,-3.20833253910801,-6.56042919806722,-1.76019540742877,-1.76211994327285,-1.72500382220811,-1.10176128828646,-0.670897900546117,-0.667734738166832,-0.785452919134919,-0.972970147487692,-1.52153106524071,-1.54253093404918
